,Unnamed: 0,begin,end,filename,shot_id,transcript,topic,score
12910,12910,00:03:21:01,00:03:25:12,5264050645694159353.xml,61,"It's very lucky that  I worked in your post office then, because dealing with more than  one customer was never a problem(!)",drama,0.007271388079971075
19502,19502,00:23:47:02,00:23:50:05,5271844722846213628.xml,472,You had a nice night? ,drama,0.007259769830852747
12183,12183,01:17:25:11,01:17:26:23,5258818087037440299.xml,1552,you're worrying over nothing. ,drama,0.007249654736369848
7463,7463,00:47:52:06,00:47:53:13,5253646087419594905.xml,854,Did I mention...I can dance? ,drama,0.007231632247567177
21003,21003,01:49:49:21,01:49:51:17,5271844722846213628.xml,1973,Good news then?  Too right.  That was my mate.  He's got a car sorted.,drama,0.007159166503697634
4159,4159,01:46:28:04,01:46:31:00,5248439298566680341.xml,2079,Maybe safe is better. ,drama,0.007113351486623287
7633,7633,00:57:47:07,00:57:48:24,5253646087419594905.xml,1024,"Right, so you're gonna be looking  after a string of shops, yeah?",drama,0.0070655457675457
3527,3527,01:11:35:19,01:11:38:05,5248439298566680341.xml,1447,I feel like family already. ,drama,0.006995143834501505
21759,21759,00:36:54:22,00:36:57:16,5274434588125702436.xml,666,She ain't complained.  Phil!,drama,0.006987826898694038
15616,15616,00:08:48:24,00:08:50:11,5266645664934403562.xml,185,Everyone loved her routine last time.  Jane doesn't do comedy any more.  OK?,drama,0.006917278282344341
10238,10238,01:29:30:22,01:29:33:02,5256228221757951173.xml,1527,"This isn't even that heavy, Whit,  you could've carried it yourself.",drama,0.006908326875418425
4046,4046,01:39:35:21,01:39:37:09,5248439298566680341.xml,1966,"Veggie burger and chips, first? ",drama,0.006838279776275158
21119,21119,00:01:45:17,00:01:53:19,5274434588125702436.xml,26,"It takes 19 minutes, same as it did  from the pub. All right. Oi, I was only going to get  a glass of water.",drama,0.006825906690210104
1491,1491,01:19:00:10,01:19:06:00,5245830105934359183.xml,1492,"That's how it works, remember?  (All gone. ) ",drama,0.006815040949732065
11608,11608,00:48:58:19,00:49:05:07,5258818087037440299.xml,977,Double-ten for the game.  No problem. ,drama,0.0068082185462117195
17102,17102,01:30:35:22,01:30:38:04,5266645664934403562.xml,1671,"No, it's lunch, actually.  How would  you fancy ""Duck a l'orange""?",drama,0.006790292449295521
16642,16642,01:03:43:12,01:03:48:09,5266645664934403562.xml,1211,What's happened?  Nothing!  And nothing's gonna happen with anyone!  Do you know why?,drama,0.0067731826566159725
12662,12662,01:47:31:06,01:47:35:22,5258818087037440299.xml,2031,but there's  nothing wrong with our sex life. So when I'm stood there ,drama,0.006744755897670984
11798,11798,00:58:36:21,00:58:44:14,5258818087037440299.xml,1167,"And it might even be fun.  You  remember what fun is? Do I look like I'm in the mood for fun? I've more important things  on my mind,",drama,0.006709048990160227
3443,3443,01:08:13:21,01:08:15:12,5248439298566680341.xml,1363,"giving up a guinea pig, it's hardly  a crisis It's a chinchilla.",drama,0.006677357479929924
15053,15053,02:01:13:02,02:01:19:20,5264050645694159353.xml,2204,"We're OK.  It's not like you're not gonna  be friends with Darren, cos you'll be here for another year.",drama,0.006573675200343132
16838,16838,01:15:56:23,01:15:58:14,5266645664934403562.xml,1407,"In some countries, caviar's  considered an aphrodisiac.",drama,0.006550606340169907
8976,8976,00:15:55:05,00:16:00:13,5256228221757951173.xml,265,What's a pilchard? ,drama,0.0064935386180877686
19162,19162,00:06:54:20,00:06:56:00,5271844722846213628.xml,132,"No.  That's a good sign, isn't it? How many weeks pregnant are you?",drama,0.00648514274507761
11382,11382,00:36:48:15,00:36:52:22,5258818087037440299.xml,751,"I'm not really into computer games.  No, right.  Good, good.",drama,0.0064834407530725
19315,19315,00:14:23:10,00:14:25:13,5271844722846213628.xml,285,It doesn't matter!  It doesn't matter! ,drama,0.006467601750046015
7802,7802,01:07:49:09,01:07:51:02,5253646087419594905.xml,1193,"Soon as possible, I say,  I love a party.",drama,0.006455288268625736
226,226,00:13:58:01,00:13:59:20,5245830105934359183.xml,227,I've got some biscuits. ,drama,0.006435148883610964
20287,20287,01:05:58:20,01:06:05:21,5271844722846213628.xml,1257,"But, you know, maybe  it's a parent thing. I think that's enough  photos for today. Don't you? ",drama,0.00642341747879982
20791,20791,01:34:37:11,01:34:40:17,5271844722846213628.xml,1761,"She is all right, isn't she?  Yeah, she's as good  as can be, considering.",drama,0.006404574029147625
8536,8536,01:47:30:10,01:47:32:11,5253646087419594905.xml,1927,Good boy. ,drama,0.006392359733581543
16727,16727,01:09:09:19,01:09:12:18,5266645664934403562.xml,1296,"She told me some of your  jokes from last night - oh, cracking! ",drama,0.006373844109475613
14862,14862,01:50:14:00,01:50:19:09,5264050645694159353.xml,2013,Good girl. ,drama,0.006314653437584639
2604,2604,00:27:44:17,00:27:49:22,5248439298566680341.xml,524,Good girl. ,drama,0.006314653437584639
14604,14604,01:34:37:20,01:34:39:05,5264050645694159353.xml,1755,It's over. ,drama,0.006241241469979286
17207,17207,01:36:23:22,01:36:30:12,5266645664934403562.xml,1776,Handsome.  Charming! ,drama,0.0061081526800990105
7249,7249,00:36:18:09,00:36:20:03,5253646087419594905.xml,640,You've got loads in common.  Such as?,drama,0.006069764960557222
14258,14258,01:14:56:23,01:14:59:00,5264050645694159353.xml,1409,Based on what?  She don't know you.  She knows me very well.  Thank you.  Intimately.,drama,0.006056313402950764
18680,18680,01:07:24:08,01:07:29:14,5269245838135402929.xml,1144,"Everything's arranged, is it?  Well, I've been  researching a few suppliers.",drama,0.006045520305633545
1729,1729,01:34:23:06,01:34:27:04,5245830105934359183.xml,1730,"tuck you in and read you a bedtime  story.  How about that, eh?",drama,0.0060177333652973175
6919,6919,00:18:10:17,00:18:12:07,5253646087419594905.xml,310,Who'd think of singing a pop song  at Harvest Festival?,drama,0.005924394354224205
15598,15598,00:07:46:21,00:07:56:14,5266645664934403562.xml,167,I'm not doing the comedy any more.  But you were the best person in  the group.  You've got to do this.,drama,0.005855127703398466
4224,4224,01:50:14:12,01:50:19:13,5248439298566680341.xml,2144,Ain't nothing you can do  to break us.,drama,0.0058347624726593494
21720,21720,00:34:08:08,00:34:09:02,5274434588125702436.xml,627,But we're having tequila tickles. ,drama,0.0057743205688893795
20846,20846,01:38:17:14,01:38:19:03,5271844722846213628.xml,1816,It's only natural. ,drama,0.005733850412070751
17136,17136,01:32:58:21,01:33:00:18,5266645664934403562.xml,1705,"Yeah, well, that's settled then. ",drama,0.005611029919236898
2193,2193,00:05:52:04,00:06:04:13,5248439298566680341.xml,113,Musty...  Musty! ,drama,0.005572000052779913
4561,4561,00:12:07:18,00:12:11:05,5251033029316736209.xml,245,Probably just a cold.  Always  coming down with something or other.,drama,0.005492145195603371
184,184,00:11:21:17,00:11:23:05,5245830105934359183.xml,185,Nothing.  Liam needs picking up.  And the tap in the bathroom is dripping.,drama,0.005482811946421862
4692,4692,00:19:29:03,00:19:30:11,5251033029316736209.xml,376,"Oh, Bradley!  They're beautiful. ",drama,0.005472800228744745
16757,16757,01:10:58:10,01:11:00:12,5266645664934403562.xml,1326,"Don't you worry about a thing, love. ",drama,0.005419963505119085
5365,5365,00:53:50:15,00:53:52:14,5251033029316736209.xml,1049,We are having fun.  Yeah.,drama,0.005382029805332422
19460,19460,00:22:02:17,00:22:09:24,5271844722846213628.xml,430,We're celebrating life here.  Here's to the latest addition  to the Mitchell family.  Be lucky.,drama,0.005350958090275526
9915,9915,01:09:47:20,01:09:51:21,5256228221757951173.xml,1204,"It's not aphro-whatsits  that we're after. Mussels - they're nice,  they're classy and impressive.",drama,0.005322860553860664
20465,20465,01:14:59:07,01:15:06:02,5271844722846213628.xml,1435,"That's it, you.  You go to sleep. ",drama,0.005286986008286476
10282,10282,01:31:56:16,01:31:58:22,5256228221757951173.xml,1571,go through the motions. ,drama,0.005286637227982283
9244,9244,00:31:40:20,00:31:42:03,5256228221757951173.xml,533,"There you go darling,  all done.",drama,0.0052657057531178
10686,10686,00:02:32:21,00:02:36:12,5258818087037440299.xml,55,"What you doing?  Er, nothing.  Um, can you cover for me? ",drama,0.005264620296657085
8797,8797,00:04:50:07,00:04:56:04,5256228221757951173.xml,86,Probably that his dad's happy.  That's all. Sorry. ,drama,0.005169997923076153
21692,21692,00:32:48:07,00:32:52:18,5274434588125702436.xml,599,What is it this time?  You want cake advice?  Icing versus marzipan?,drama,0.00513770105317235
1000,1000,00:54:28:21,00:54:32:15,5245830105934359183.xml,1001,What the hell was that all about?  Nothing.,drama,0.005099819507449865
22158,22158,00:59:10:18,00:59:12:02,5274434588125702436.xml,1065,Sorry.  I was only having a laugh. ,drama,0.0050645265728235245
6093,6093,01:30:49:16,01:30:52:09,5251033029316736209.xml,1777,It's funny.  You reckon? Yeah. Anything for a free meal.,drama,0.005026692990213633
3847,3847,01:28:21:01,01:28:23:23,5248439298566680341.xml,1767,So what about you two?  We're in fashion.,drama,0.005003352649509907
20671,20671,01:27:29:16,01:27:35:05,5271844722846213628.xml,1641,"Real unconditional love.  I couldn't agree more, Mum.  And she'll get a damn sight  more than you ever gave me.",drama,0.005001451354473829
15735,15735,00:15:33:10,00:15:35:19,5266645664934403562.xml,304,not a bit of evidence.  We had a good chat with Tanya.,drama,0.004931204486638308
1621,1621,01:27:59:06,01:28:01:09,5245830105934359183.xml,1622,Hiya.  Hi. I have got the funniest thing ever to tell you.,drama,0.004913154989480972
11278,11278,00:31:18:11,00:31:30:08,5258818087037440299.xml,647,"New home,  free crisps and shandy whenever I want, a beautiful woman to look at. Yep, things are looking up.  Jay... ",drama,0.004887134302407503
8521,8521,01:46:40:00,01:46:40:24,5253646087419594905.xml,1912,Might be different if you were away.  No prying eyes. Nothing's gonna happen when we're away either.,drama,0.0048754592426121235
19104,19104,00:04:24:15,00:04:26:06,5271844722846213628.xml,74,..This beautiful replica cake of  the Queen Victoria pub. Is that it?,drama,0.004866773262619972
4133,4133,01:45:00:18,01:45:03:03,5248439298566680341.xml,2053,It's no big deal.  Right. You sure that's all it is?,drama,0.004863958805799484
16094,16094,00:32:46:16,00:32:47:21,5266645664934403562.xml,663,"Yeah.  Well, maybe you should,  because you're being really hilarious at the moment.",drama,0.004828847479075193
4363,4363,00:02:18:12,00:02:23:15,5251033029316736209.xml,47,Why not?  They're much more  into beauty treatments over there.,drama,0.004766087047755718
10161,10161,01:25:24:17,01:25:29:20,5256228221757951173.xml,1450,Less pressure.  See ya. ,drama,0.004751834087073803
10426,10426,01:41:15:14,01:41:20:01,5256228221757951173.xml,1715,Dear Little Amy.  Give me that. There's nothing in here. ,drama,0.004724549129605293
2350,2350,00:14:27:20,00:14:29:19,5248439298566680341.xml,270,What's the matter?  Nothing.,drama,0.004721945617347956
16271,16271,00:40:54:01,00:40:58:04,5266645664934403562.xml,840,I dunno.  Doing it for the comedy  club...  But in front of people we know! Exactly!,drama,0.004677583463490009
22973,22973,01:42:48:19,01:42:56:05,5274434588125702436.xml,1880,"Yeah, you have got a good memory.  Cos that was a long time ago, back  when things in life were simple, do you remember that?",drama,0.004668733105063438
3725,3725,01:20:54:00,01:20:56:18,5248439298566680341.xml,1645,"Look, Stace, you didn't need any  help today, you're a natural.",drama,0.004653207957744598
1417,1417,01:15:27:20,01:15:28:24,5245830105934359183.xml,1418,"Oh, good ball, good ball. ",drama,0.004540479276329279
481,481,00:28:13:04,00:28:15:03,5245830105934359183.xml,482,It was good work out last night. ,drama,0.00453053368255496
12483,12483,01:37:34:23,01:37:36:23,5258818087037440299.xml,1852,"Tamwar is a sensible boy.  When he gets home,",drama,0.004527768585830927
9719,9719,00:57:51:16,00:57:52:18,5256228221757951173.xml,1008,with a burger in one hand  and a cold beer in the other.,drama,0.0044672368094325066
18168,18168,00:35:03:21,00:35:08:11,5269245838135402929.xml,632,"This is all fantasy, Masood.  We have to be realistic.",drama,0.00437665032222867
14566,14566,01:32:36:12,01:32:38:18,5264050645694159353.xml,1717,Mum!  What's happened? Nothing.,drama,0.0043508438393473625
2821,2821,00:38:52:12,00:38:54:20,5248439298566680341.xml,741,I'm not doing anything. ,drama,0.00434833113104105
4476,4476,00:07:59:08,00:08:03:14,5251033029316736209.xml,160,"I think that's everything, Mrs  Jackson-King.  Please call me if you have any further concerns.",drama,0.004316492937505245
21397,21397,00:17:58:11,00:18:03:10,5274434588125702436.xml,304,Any joy? ,drama,0.0043013268150389194
14844,14844,01:48:11:20,01:48:14:06,5264050645694159353.xml,1995,Just like that.  We stick to the plan. ,drama,0.004294734448194504
13,13,00:01:03:06,00:01:04:23,5245830105934359183.xml,14,"No, I'm just being polite. ",drama,0.004267414566129446
5110,5110,00:39:29:20,00:39:31:18,5251033029316736209.xml,794,"You are a good girl, Heather. ",drama,0.0042660231702029705
10767,10767,00:05:04:12,00:05:07:08,5258818087037440299.xml,136,Paralysed your sense of humour. ,drama,0.004241802729666233
1357,1357,01:13:09:01,01:13:18:08,5245830105934359183.xml,1358,"What's her problem?  Oh, same as it ever was.  Thanks, love. ",drama,0.004216228146106005
15838,15838,00:21:17:06,00:21:19:09,5266645664934403562.xml,407,"We've got customers waiting.  So they wait twenty minutes for a fry-up, big deal! Jane...",drama,0.0041994391940534115
12174,12174,01:17:08:10,01:17:10:07,5258818087037440299.xml,1543,"Well, with you as a role model,  no wonder he's gay. He's not gay.",drama,0.004182697739452124
2801,2801,00:37:46:05,00:37:49:10,5248439298566680341.xml,721,No need for that.  It's all sorted.,drama,0.004182444419711828
3086,3086,00:50:55:08,00:51:02:24,5248439298566680341.xml,1006,Nice to see a couple who really  know how to enjoy themselves. THEY LAUGH,drama,0.004168565385043621
5000,5000,00:35:02:17,00:35:05:02,5251033029316736209.xml,684,Make up a jug of Sangria. ,drama,0.0041632396169006824
17386,17386,01:45:35:01,01:45:39:16,5266645664934403562.xml,1955,"So, let's do something about it.  It's only a flat.",drama,0.004156110342592001
5526,5526,01:02:29:00,01:02:33:22,5251033029316736209.xml,1210,"Yeah, pathetic weirdos.  No.  Very respectable people...",drama,0.004154220223426819
18660,18660,01:06:17:08,01:06:21:22,5269245838135402929.xml,1124,"Cleaner that way, less messy. ",drama,0.004114808514714241
18424,18424,00:51:57:04,00:51:58:10,5269245838135402929.xml,888,"Nothing.  If they want to go,  let them.  Here's your coats. Thanks for coming.",drama,0.004101406317204237
12647,12647,01:46:40:05,01:46:43:17,5258818087037440299.xml,2016,"SHE LAUGHS  Very funny. Ian, what's the matter?",drama,0.0039931852370500565
7178,7178,00:32:42:14,00:32:51:03,5253646087419594905.xml,569,"Just one text.  It said, ""Grunt,  grunt, groan, groan, ooh, ah."" What do you think that means?  Just his pathetic attempt at heterosexual humour!  Tables.",drama,0.003979486878961325
1638,1638,01:28:47:15,01:28:49:23,5245830105934359183.xml,1639,"Me and Stace.  We're rock solid.  Yeah, great.  Lucky you.",drama,0.003967946860939264
2014,2014,01:50:31:07,01:50:34:16,5245830105934359183.xml,2015,"What's that?  What, this?  Nothing.  Nothing, it's stupid.",drama,0.0039622425101697445
